
Fuerzas directamente en los nudos (reacciones)
  nudo          fx          fy          fz
 30234 +2.8948e-02 +0.0000e+00 +0.0000e+00 
 30235 +4.4042e-03 +0.0000e+00 +0.0000e+00 
 30236 -2.2469e-01 +0.0000e+00 +0.0000e+00 
 30237 +3.1246e-02 +0.0000e+00 +0.0000e+00 
 30238 +4.1675e-01 +0.0000e+00 +0.0000e+00 
 30239 +6.6481e-01 +0.0000e+00 +0.0000e+00 
 30240 +5.7169e+00 +0.0000e+00 +0.0000e+00 
 30241 -8.6767e-02 +0.0000e+00 +0.0000e+00 
 30242 -5.9167e+00 +0.0000e+00 +0.0000e+00 
 30243 +8.3340e+00 +0.0000e+00 +0.0000e+00 
 30244 -1.3203e+00 +0.0000e+00 +0.0000e+00 
 30245 +8.5568e-02 +0.0000e+00 +0.0000e+00 
 30246 -1.0210e-01 +0.0000e+00 +0.0000e+00 
 30247 +3.3239e-02 +0.0000e+00 +0.0000e+00 
 30248 -3.8455e-02 +0.0000e+00 +0.0000e+00 
 30249 -7.8311e-01 +0.0000e+00 +0.0000e+00 
 30250 +1.7856e-01 +0.0000e+00 +0.0000e+00 
 30251 -7.0702e-01 +0.0000e+00 +0.0000e+00 
 30252 -3.4070e-03 +0.0000e+00 +0.0000e+00 
 30253 +3.4428e-02 +0.0000e+00 +0.0000e+00 
 30254 -2.0718e-03 +0.0000e+00 +0.0000e+00 
 30255 +3.3697e+00 +0.0000e+00 +0.0000e+00 
 30256 +1.8123e+01 +0.0000e+00 +0.0000e+00 
 30257 +1.0441e+01 +0.0000e+00 +0.0000e+00 
 30258 +8.4975e+00 +0.0000e+00 +0.0000e+00 
 30259 +4.8615e-02 +0.0000e+00 +0.0000e+00 
 30260 -2.8885e+00 +0.0000e+00 +0.0000e+00 
 30261 +5.4277e-01 +0.0000e+00 +0.0000e+00 
 30262 -8.2296e-01 +0.0000e+00 +0.0000e+00 
 30263 -8.9824e-02 +0.0000e+00 +0.0000e+00 
 30264 +1.7671e-01 +0.0000e+00 +0.0000e+00 
 30265 +8.4925e-02 +0.0000e+00 +0.0000e+00 
 30266 +4.7132e-01 +0.0000e+00 +0.0000e+00 
 30267 -2.4518e-02 +0.0000e+00 +0.0000e+00 
 30268 +1.3777e+00 +0.0000e+00 +0.0000e+00 
 30269 +1.1315e-01 +0.0000e+00 +0.0000e+00 
 30270 +1.2351e-02 +0.0000e+00 +0.0000e+00 
 30271 -1.1897e-01 +0.0000e+00 +0.0000e+00 
 30272 +2.7205e-02 +0.0000e+00 +0.0000e+00 
 30273 -5.9197e-02 +0.0000e+00 +0.0000e+00 
 30274 -8.4072e-02 +0.0000e+00 +0.0000e+00 
 30275 +4.0544e-01 +0.0000e+00 +0.0000e+00 
 30276 -2.4452e+00 +0.0000e+00 +0.0000e+00 
 30277 +5.2787e-02 +0.0000e+00 +0.0000e+00 
 30278 +2.1249e+01 +0.0000e+00 +0.0000e+00 
 30279 -8.1075e-02 +0.0000e+00 +0.0000e+00 
 30280 -7.6919e-01 +0.0000e+00 +0.0000e+00 
 30281 +1.5732e-02 +0.0000e+00 +0.0000e+00 
 30282 -3.5999e-01 +0.0000e+00 +0.0000e+00 
 30283 -2.9854e-01 +0.0000e+00 +0.0000e+00 
 30284 +5.0921e-02 +0.0000e+00 +0.0000e+00 
 30285 -2.9542e-02 +0.0000e+00 +0.0000e+00 
 30286 -1.1016e-01 +0.0000e+00 +0.0000e+00 
 30287 +1.3618e-01 +0.0000e+00 +0.0000e+00 
 30288 -1.3199e-01 +0.0000e+00 +0.0000e+00 
 30289 -2.6272e-02 +0.0000e+00 +0.0000e+00 
 30290 -1.6256e-01 +0.0000e+00 +0.0000e+00 
 30291 -2.6859e-02 +0.0000e+00 +0.0000e+00 
 30292 +2.6248e-01 +0.0000e+00 +0.0000e+00 
 30293 -2.6759e-03 +0.0000e+00 +0.0000e+00 
 30294 +3.6040e-01 +0.0000e+00 +0.0000e+00 
 30295 -1.0237e-01 +0.0000e+00 +0.0000e+00 
 30296 +4.6665e-03 +0.0000e+00 +0.0000e+00 
 30297 -3.1747e-02 +0.0000e+00 +0.0000e+00 
 30298 -1.1665e-01 +0.0000e+00 +0.0000e+00 
 30299 +4.7783e-02 +0.0000e+00 +0.0000e+00 
 30300 -5.0409e-03 +0.0000e+00 +0.0000e+00 
 30301 -3.9905e-01 +0.0000e+00 +0.0000e+00 
 30302 +7.0117e-02 +0.0000e+00 +0.0000e+00 
 30303 -1.4465e-01 +0.0000e+00 +0.0000e+00 
 30304 +2.8920e-01 +0.0000e+00 +0.0000e+00 
 30305 -6.4054e-03 +0.0000e+00 +0.0000e+00 
 30306 +2.0676e-01 +0.0000e+00 +0.0000e+00 
 30307 +6.1490e-02 +0.0000e+00 +0.0000e+00 
 30308 +7.2017e-02 +0.0000e+00 +0.0000e+00 
 30309 -7.8539e-02 +0.0000e+00 +0.0000e+00 
 30310 -1.6562e-01 +0.0000e+00 +0.0000e+00 
 30311 -1.3651e-01 +0.0000e+00 +0.0000e+00 
 30312 -1.2997e-01 +0.0000e+00 +0.0000e+00 
 30313 +6.7209e-02 +0.0000e+00 +0.0000e+00 
 30314 -5.6848e-01 +0.0000e+00 +0.0000e+00 
 30315 +3.0809e+00 +0.0000e+00 +0.0000e+00 
 30316 +3.0238e+00 +0.0000e+00 +0.0000e+00 
 30317 -7.9101e-02 +0.0000e+00 +0.0000e+00 
 30318 +1.7711e-01 +0.0000e+00 +0.0000e+00 
 30319 -5.3989e-02 +0.0000e+00 +0.0000e+00 
 30320 +5.9406e-03 +0.0000e+00 +0.0000e+00 
 30321 +6.7156e-02 +0.0000e+00 +0.0000e+00 
 30322 +8.1629e-02 +0.0000e+00 +0.0000e+00 
 30323 -7.4052e-01 +0.0000e+00 +0.0000e+00 
 30324 +4.5935e-02 +0.0000e+00 +0.0000e+00 
 30325 -1.6433e-01 +0.0000e+00 +0.0000e+00 
 30326 -1.1102e-01 +0.0000e+00 +0.0000e+00 
 30327 -6.5464e-02 +0.0000e+00 +0.0000e+00 
 30328 +1.6044e-04 +0.0000e+00 +0.0000e+00 
 30329 +4.1026e-01 +0.0000e+00 +0.0000e+00 
 30330 +1.4760e-01 +0.0000e+00 +0.0000e+00 
 30331 +8.4238e-03 +0.0000e+00 +0.0000e+00 
 30332 +7.0038e-01 +0.0000e+00 +0.0000e+00 
 30333 -1.8581e-01 +0.0000e+00 +0.0000e+00 
 30334 +1.0486e+01 +0.0000e+00 +0.0000e+00 
 30335 +7.2471e+00 +0.0000e+00 +0.0000e+00 
 30336 -7.2897e-01 +0.0000e+00 +0.0000e+00 
 30337 -1.0028e-01 +0.0000e+00 +0.0000e+00 
 30338 -2.7504e-01 +0.0000e+00 +0.0000e+00 
 30339 -9.4152e-02 +0.0000e+00 +0.0000e+00 
 30340 +1.8679e-01 +0.0000e+00 +0.0000e+00 
 30341 -9.3143e-02 +0.0000e+00 +0.0000e+00 
 30342 +1.5993e-01 +0.0000e+00 +0.0000e+00 
 30343 +1.0252e-01 +0.0000e+00 +0.0000e+00 
 30344 +4.4650e-02 +0.0000e+00 +0.0000e+00 
 30345 +9.9853e-01 +0.0000e+00 +0.0000e+00 
 30346 +3.0437e-02 +0.0000e+00 +0.0000e+00 
 30347 -6.4676e-02 +0.0000e+00 +0.0000e+00 
 30348 +1.5232e-01 +0.0000e+00 +0.0000e+00 
 30349 +6.8995e-02 +0.0000e+00 +0.0000e+00 
 30350 +3.6261e-01 +0.0000e+00 +0.0000e+00 
 30351 +1.2528e-01 +0.0000e+00 +0.0000e+00 
 30352 -5.1196e-01 +0.0000e+00 +0.0000e+00 
 30353 -1.5067e-01 +0.0000e+00 +0.0000e+00 
 30354 -9.3162e-01 +0.0000e+00 +0.0000e+00 
 30355 +4.2799e-01 +0.0000e+00 +0.0000e+00 
 30356 -1.1290e-01 +0.0000e+00 +0.0000e+00 
 30357 +6.5418e-02 +0.0000e+00 +0.0000e+00 
 30358 -1.5067e-01 +0.0000e+00 +0.0000e+00 
 30359 +5.9790e-02 +0.0000e+00 +0.0000e+00 
 30360 +2.3839e-01 +0.0000e+00 +0.0000e+00 
 30361 -4.8313e-01 +0.0000e+00 +0.0000e+00 
 30362 +2.2238e-02 +0.0000e+00 +0.0000e+00 
 30363 +2.7353e-02 +0.0000e+00 +0.0000e+00 
 30364 +1.2216e+00 +0.0000e+00 +0.0000e+00 
 30365 +1.2691e-01 +0.0000e+00 +0.0000e+00 
 30366 -7.9235e-01 +0.0000e+00 +0.0000e+00 
 30367 -9.7111e-01 +0.0000e+00 +0.0000e+00 
 30368 +4.4101e-01 +0.0000e+00 +0.0000e+00 
 30369 -6.0930e-02 +0.0000e+00 +0.0000e+00 
 30370 -6.7197e-02 +0.0000e+00 +0.0000e+00 
 30371 -1.6091e-01 +0.0000e+00 +0.0000e+00 
 30372 -1.3971e+00 +0.0000e+00 +0.0000e+00 
 30373 -1.0575e-01 +0.0000e+00 +0.0000e+00 
 30374 -7.7773e-02 +0.0000e+00 +0.0000e+00 
 30375 +3.9542e+00 +0.0000e+00 +0.0000e+00 
 30376 +5.2880e+00 +0.0000e+00 +0.0000e+00 
 30377 +2.2950e-02 +0.0000e+00 +0.0000e+00 
 30378 +1.8164e+00 +0.0000e+00 +0.0000e+00 
 30379 -6.6323e-01 +0.0000e+00 +0.0000e+00 
 30380 -1.3670e+00 +0.0000e+00 +0.0000e+00 
 30381 -2.9197e-02 +0.0000e+00 +0.0000e+00 
 30382 +6.7872e-01 +0.0000e+00 +0.0000e+00 
 30383 -1.0303e-02 +0.0000e+00 +0.0000e+00 
 30384 +1.0221e-04 +0.0000e+00 +0.0000e+00 
 30385 -7.9547e-02 +0.0000e+00 +0.0000e+00 
 30386 -9.9261e-02 +0.0000e+00 +0.0000e+00 
 30387 -1.8514e-02 +0.0000e+00 +0.0000e+00 
 30388 +4.7467e-01 +0.0000e+00 +0.0000e+00 
 30389 +2.4345e-01 +0.0000e+00 +0.0000e+00 
 30390 +4.8911e-02 +0.0000e+00 +0.0000e+00 
 30391 -2.9372e-01 +0.0000e+00 +0.0000e+00 
 30392 -6.8777e-02 +0.0000e+00 +0.0000e+00 
 30393 -2.3551e-01 +0.0000e+00 +0.0000e+00 
 30394 -1.8322e-01 +0.0000e+00 +0.0000e+00 
 30395 +4.7982e-01 +0.0000e+00 +0.0000e+00 
 30396 +4.4378e-02 +0.0000e+00 +0.0000e+00 
 30397 +1.0536e+01 +0.0000e+00 +0.0000e+00 
 30398 +4.6975e-01 +0.0000e+00 +0.0000e+00 
 30399 -3.1904e-02 +0.0000e+00 +0.0000e+00 
 30400 +2.5655e-01 +0.0000e+00 +0.0000e+00 
 30401 -2.1475e-01 +0.0000e+00 +0.0000e+00 
 30402 +1.2594e-01 +0.0000e+00 +0.0000e+00 
 30403 +1.5528e-04 +0.0000e+00 +0.0000e+00 
 30404 +1.6144e-02 +0.0000e+00 +0.0000e+00 
 30405 +1.0839e+00 +0.0000e+00 +0.0000e+00 
 30406 +1.3192e-01 +0.0000e+00 +0.0000e+00 
 30407 -5.6770e-01 +0.0000e+00 +0.0000e+00 
 30408 +8.3572e-02 +0.0000e+00 +0.0000e+00 
 30409 +1.2797e-01 +0.0000e+00 +0.0000e+00 
 30410 +2.5978e-01 +0.0000e+00 +0.0000e+00 
 30411 +2.5664e-01 +0.0000e+00 +0.0000e+00 
 30412 +4.0340e-02 +0.0000e+00 +0.0000e+00 
 30413 -3.6730e-02 +0.0000e+00 +0.0000e+00 
 30414 +1.8915e-02 +0.0000e+00 +0.0000e+00 
 30415 +4.7532e-03 +0.0000e+00 +0.0000e+00 
 30416 +1.0126e-01 +0.0000e+00 +0.0000e+00 
 30417 -2.6921e-01 +0.0000e+00 +0.0000e+00 
 30418 -6.6321e-02 +0.0000e+00 +0.0000e+00 
 30419 -1.0196e-01 +0.0000e+00 +0.0000e+00 
 30420 +8.9012e-02 +0.0000e+00 +0.0000e+00 
 30421 +1.3926e-01 +0.0000e+00 +0.0000e+00 
 30422 +7.1772e+00 +0.0000e+00 +0.0000e+00 
 30423 +8.1140e-02 +0.0000e+00 +0.0000e+00 
 30424 +5.4820e-02 +0.0000e+00 +0.0000e+00 
 30425 -1.8304e-01 +0.0000e+00 +0.0000e+00 
 30426 +1.1770e-01 +0.0000e+00 +0.0000e+00 
 30427 +1.0187e-01 +0.0000e+00 +0.0000e+00 
 30428 -3.3707e-02 +0.0000e+00 +0.0000e+00 
 30429 -1.3202e-01 +0.0000e+00 +0.0000e+00 
 30430 -1.5861e-01 +0.0000e+00 +0.0000e+00 
 30431 -4.1353e+00 +0.0000e+00 +0.0000e+00 
 30432 -7.2106e-01 +0.0000e+00 +0.0000e+00 
 30433 +4.4119e-01 +0.0000e+00 +0.0000e+00 
 30434 +2.4668e-01 +0.0000e+00 +0.0000e+00 
 30435 -1.2057e-01 +0.0000e+00 +0.0000e+00 
 30436 -2.4654e+00 +0.0000e+00 +0.0000e+00 
 30437 +5.1880e+00 +0.0000e+00 +0.0000e+00 
 30438 -5.5836e-02 +0.0000e+00 +0.0000e+00 
 30439 +1.0271e-01 +0.0000e+00 +0.0000e+00 
 30440 -2.0948e-01 +0.0000e+00 +0.0000e+00 
 30441 +1.1255e-01 +0.0000e+00 +0.0000e+00 
 30442 +1.8869e-02 +0.0000e+00 +0.0000e+00 
 30443 +1.1899e-01 +0.0000e+00 +0.0000e+00 
 30444 -1.1782e-01 +0.0000e+00 +0.0000e+00 
 30445 -1.7361e-01 +0.0000e+00 +0.0000e+00 
 30446 -2.7372e-01 +0.0000e+00 +0.0000e+00 
 30447 -9.8295e-02 +0.0000e+00 +0.0000e+00 
 30448 -4.2173e-01 +0.0000e+00 +0.0000e+00 
 30449 -1.3908e-01 +0.0000e+00 +0.0000e+00 
 30450 -3.4975e-01 +0.0000e+00 +0.0000e+00 
 30451 -9.6985e-02 +0.0000e+00 +0.0000e+00 
 30452 -1.4988e-01 +0.0000e+00 +0.0000e+00 
 30453 -1.9065e-02 +0.0000e+00 +0.0000e+00 
 30454 -8.9196e-02 +0.0000e+00 +0.0000e+00 
 30455 -7.2775e-02 +0.0000e+00 +0.0000e+00 
 30456 -2.5081e-02 +0.0000e+00 +0.0000e+00 
 30457 +2.9487e-01 +0.0000e+00 +0.0000e+00 
 30458 +5.7918e-02 +0.0000e+00 +0.0000e+00 
 30459 +4.3517e-02 +0.0000e+00 +0.0000e+00 
 30460 -8.1417e-02 +0.0000e+00 +0.0000e+00 
 30461 -3.5914e-01 +0.0000e+00 +0.0000e+00 
 30462 +6.9658e-02 +0.0000e+00 +0.0000e+00 
 30463 -5.8366e-02 +0.0000e+00 +0.0000e+00 
 30464 +1.4365e-01 +0.0000e+00 +0.0000e+00 
 30465 -9.7919e-02 +0.0000e+00 +0.0000e+00 
 30466 +1.2582e-01 +0.0000e+00 +0.0000e+00 
 30467 -1.9809e-01 +0.0000e+00 +0.0000e+00 
 30468 +2.0159e-01 +0.0000e+00 +0.0000e+00 
 30469 -4.3231e-02 +0.0000e+00 +0.0000e+00 
 30470 -2.7121e-01 +0.0000e+00 +0.0000e+00 
 30471 -1.6047e-01 +0.0000e+00 +0.0000e+00 
 30472 +9.9066e-02 +0.0000e+00 +0.0000e+00 
 30473 +3.3875e-01 +0.0000e+00 +0.0000e+00 
 30474 -2.1624e-01 +0.0000e+00 +0.0000e+00 
 30475 +6.8796e-02 +0.0000e+00 +0.0000e+00 
 30476 +4.0427e-02 +0.0000e+00 +0.0000e+00 
 30477 +9.0991e-02 +0.0000e+00 +0.0000e+00 
 30478 +6.6471e-03 +0.0000e+00 +0.0000e+00 
 30479 +1.6582e-01 +0.0000e+00 +0.0000e+00 
 30480 -6.4097e-02 +0.0000e+00 +0.0000e+00 
 30481 +1.2132e-02 +0.0000e+00 +0.0000e+00 
 30482 +1.0166e-01 +0.0000e+00 +0.0000e+00 
 30483 +5.0894e-02 +0.0000e+00 +0.0000e+00 
 30484 +3.4557e-02 +0.0000e+00 +0.0000e+00 
 30485 -2.8078e-02 +0.0000e+00 +0.0000e+00 
 30486 -1.4873e-02 +0.0000e+00 +0.0000e+00 
 30487 -8.7827e-02 +0.0000e+00 +0.0000e+00 
 30488 +6.2901e-02 +0.0000e+00 +0.0000e+00 
 30489 +2.8999e-02 +0.0000e+00 +0.0000e+00 
 30490 +1.9761e-01 +0.0000e+00 +0.0000e+00 
 30491 -3.3117e-01 +0.0000e+00 +0.0000e+00 
 30492 +1.3913e-01 +0.0000e+00 +0.0000e+00 
 30493 +1.0627e-01 +0.0000e+00 +0.0000e+00 
 30494 +8.0220e-02 +0.0000e+00 +0.0000e+00 
 30495 -3.6524e-01 +0.0000e+00 +0.0000e+00 
 30496 +1.0741e-01 +0.0000e+00 +0.0000e+00 
 30497 -1.5981e-01 +0.0000e+00 +0.0000e+00 
 30498 +5.3334e-03 +0.0000e+00 +0.0000e+00 
 30499 +1.6156e-01 +0.0000e+00 +0.0000e+00 
 30500 -1.3584e-01 +0.0000e+00 +0.0000e+00 
 30501 +6.2954e-02 +0.0000e+00 +0.0000e+00 
 30502 -1.3180e-01 +0.0000e+00 +0.0000e+00 
 30503 -7.2680e-02 +0.0000e+00 +0.0000e+00 
 30504 +9.7843e-02 +0.0000e+00 +0.0000e+00 
 30505 +1.5245e-01 +0.0000e+00 +0.0000e+00 
 30506 -8.1169e-01 +0.0000e+00 +0.0000e+00 
 30507 +6.1327e-02 +0.0000e+00 +0.0000e+00 
 30508 -8.2253e-02 +0.0000e+00 +0.0000e+00 
 30509 +1.4095e-01 +0.0000e+00 +0.0000e+00 
 30510 -1.9796e+00 +0.0000e+00 +0.0000e+00 
 30511 -1.2655e-02 +0.0000e+00 +0.0000e+00 
 30512 +2.7639e+00 +0.0000e+00 +0.0000e+00 
 30513 +2.3198e-01 +0.0000e+00 +0.0000e+00 
 30514 -1.6053e+00 +0.0000e+00 +0.0000e+00 
 30515 -8.3100e-03 +0.0000e+00 +0.0000e+00 
 30516 -4.1936e-02 +0.0000e+00 +0.0000e+00 
 30517 +1.3725e-01 +0.0000e+00 +0.0000e+00 
 30518 -3.1029e-01 +0.0000e+00 +0.0000e+00 
 30519 +9.6609e-02 +0.0000e+00 +0.0000e+00 
 30520 +1.0647e-01 +0.0000e+00 +0.0000e+00 
 30521 +5.1115e-02 +0.0000e+00 +0.0000e+00 
 30522 +2.3562e-01 +0.0000e+00 +0.0000e+00 
 30523 +1.7813e-02 +0.0000e+00 +0.0000e+00 
 30524 -4.0434e-02 +0.0000e+00 +0.0000e+00 
 30525 +3.8240e-02 +0.0000e+00 +0.0000e+00 
 30526 -1.1099e-01 +0.0000e+00 +0.0000e+00 
 30527 +1.1568e+00 +0.0000e+00 +0.0000e+00 
 30528 +9.7639e-02 +0.0000e+00 +0.0000e+00 
 30529 -5.4908e+00 +0.0000e+00 +0.0000e+00 
 30530 +1.2954e-01 +0.0000e+00 +0.0000e+00 
 30531 +1.5024e-01 +0.0000e+00 +0.0000e+00 
 30532 -2.3435e-02 +0.0000e+00 +0.0000e+00 
 30533 +9.3638e-01 +0.0000e+00 +0.0000e+00 
 30534 -4.7112e-03 +0.0000e+00 +0.0000e+00 
 30535 -1.3090e-01 +0.0000e+00 +0.0000e+00 
 30536 -1.1951e-01 +0.0000e+00 +0.0000e+00 
 30537 +3.8885e-01 +0.0000e+00 +0.0000e+00 
 30538 -1.2237e-02 +0.0000e+00 +0.0000e+00 
 30539 +6.9619e-02 +0.0000e+00 +0.0000e+00 
 30540 +8.6304e+00 +0.0000e+00 +0.0000e+00 
 30541 +7.0397e+00 +0.0000e+00 +0.0000e+00 
 30542 +1.3651e-01 +0.0000e+00 +0.0000e+00 
 30543 +1.0552e+01 +0.0000e+00 +0.0000e+00 
 30544 -2.8749e+00 +0.0000e+00 +0.0000e+00 
 30545 +1.7248e+00 +0.0000e+00 +0.0000e+00 
 30546 +1.0337e-01 +0.0000e+00 +0.0000e+00 
 30547 -2.0123e+00 +0.0000e+00 +0.0000e+00 
 30548 -1.1851e-01 +0.0000e+00 +0.0000e+00 
 30549 -5.9066e-02 +0.0000e+00 +0.0000e+00 
 30550 -3.8810e-02 +0.0000e+00 +0.0000e+00 
 30551 -3.9328e-02 +0.0000e+00 +0.0000e+00 
 30552 -1.2654e+00 +0.0000e+00 +0.0000e+00 
 30553 -8.8988e-01 +0.0000e+00 +0.0000e+00 
 30554 -5.1169e-01 +0.0000e+00 +0.0000e+00 
 30555 -1.4241e+00 +0.0000e+00 +0.0000e+00 
 30556 -6.7694e-02 +0.0000e+00 +0.0000e+00 
 30557 -6.8131e-01 +0.0000e+00 +0.0000e+00 
 30558 -1.3301e-01 +0.0000e+00 +0.0000e+00 
 30559 -1.5373e-01 +0.0000e+00 +0.0000e+00 
 30560 -2.7638e+00 +0.0000e+00 +0.0000e+00 
 30561 -3.2628e-02 +0.0000e+00 +0.0000e+00 
 30562 +1.3401e+00 +0.0000e+00 +0.0000e+00 
 30563 +1.6163e-01 +0.0000e+00 +0.0000e+00 
 30564 +4.7202e-02 +0.0000e+00 +0.0000e+00 
 30565 +9.9290e-02 +0.0000e+00 +0.0000e+00 
 30566 -4.7712e-01 +0.0000e+00 +0.0000e+00 
 30567 -1.0218e-02 +0.0000e+00 +0.0000e+00 
 30568 -9.3003e-02 +0.0000e+00 +0.0000e+00 
 30569 -2.8386e-01 +0.0000e+00 +0.0000e+00 
 30570 -2.9897e-01 +0.0000e+00 +0.0000e+00 
 30571 -8.1222e-02 +0.0000e+00 +0.0000e+00 
 30572 -6.6590e-02 +0.0000e+00 +0.0000e+00 
 30573 -1.4202e-01 +0.0000e+00 +0.0000e+00 
 30574 +1.4834e-01 +0.0000e+00 +0.0000e+00 
 30575 +1.8519e-01 +0.0000e+00 +0.0000e+00 
 30576 -3.6317e-03 +0.0000e+00 +0.0000e+00 
 30577 -3.5366e-02 +0.0000e+00 +0.0000e+00 
 30578 +6.1222e-03 +0.0000e+00 +0.0000e+00 
 30579 +8.8804e-02 +0.0000e+00 +0.0000e+00 
 30580 -5.4872e-02 +0.0000e+00 +0.0000e+00 
 30581 +1.5215e-01 +0.0000e+00 +0.0000e+00 
 30582 -3.0794e-01 +0.0000e+00 +0.0000e+00 
 30583 +2.2885e-01 +0.0000e+00 +0.0000e+00 
 30584 +2.3380e-01 +0.0000e+00 +0.0000e+00 
 30585 +5.9580e+00 +0.0000e+00 +0.0000e+00 
 30586 +7.2691e-02 +0.0000e+00 +0.0000e+00 
 30587 +1.0957e-01 +0.0000e+00 +0.0000e+00 
 30588 +8.5981e-03 +0.0000e+00 +0.0000e+00 
 30589 +1.4698e-01 +0.0000e+00 +0.0000e+00 
 30590 -1.4843e-01 +0.0000e+00 +0.0000e+00 
 30591 -1.7725e-01 +0.0000e+00 +0.0000e+00 
 30592 -2.7095e+00 +0.0000e+00 +0.0000e+00 
 30593 +2.4929e-01 +0.0000e+00 +0.0000e+00 
 30594 -1.6037e-01 +0.0000e+00 +0.0000e+00 
 30595 +4.8867e-02 +0.0000e+00 +0.0000e+00 
 30596 +6.5678e+00 +0.0000e+00 +0.0000e+00 
 30597 +4.6590e-02 +0.0000e+00 +0.0000e+00 
 30598 +2.2700e-02 +0.0000e+00 +0.0000e+00 
 30599 -4.1494e+00 +0.0000e+00 +0.0000e+00 
 30600 +8.6219e+00 +0.0000e+00 +0.0000e+00 
 30601 -7.7949e-02 +0.0000e+00 +0.0000e+00 
 30602 +4.4370e-02 +0.0000e+00 +0.0000e+00 
 30603 -9.4521e-03 +0.0000e+00 +0.0000e+00 
 30604 -6.1719e-02 +0.0000e+00 +0.0000e+00 
 30605 +1.5357e-01 +0.0000e+00 +0.0000e+00 
 30606 +1.3975e-01 +0.0000e+00 +0.0000e+00 
 30607 -2.7915e-01 +0.0000e+00 +0.0000e+00 
 30608 -5.1414e+00 +0.0000e+00 +0.0000e+00 
 30609 +1.8847e-01 +0.0000e+00 +0.0000e+00 
 30610 +3.9686e-01 +0.0000e+00 +0.0000e+00 
 30611 +1.1299e-01 +0.0000e+00 +0.0000e+00 
 30612 -2.8208e-01 +0.0000e+00 +0.0000e+00 
 30613 +1.9168e-01 +0.0000e+00 +0.0000e+00 
 30614 -1.3088e-01 +0.0000e+00 +0.0000e+00 
 30615 +3.7611e-01 +0.0000e+00 +0.0000e+00 
 30616 -1.4169e-01 +0.0000e+00 +0.0000e+00 
 30617 +1.3692e-01 +0.0000e+00 +0.0000e+00 
 30618 -1.5309e-01 +0.0000e+00 +0.0000e+00 
 30619 -1.6712e-01 +0.0000e+00 +0.0000e+00 
 30620 -1.8380e-01 +0.0000e+00 +0.0000e+00 
 30621 +1.7051e-01 +0.0000e+00 +0.0000e+00 
 30622 -6.1619e-02 +0.0000e+00 +0.0000e+00 
 30623 +1.6765e-02 +0.0000e+00 +0.0000e+00 
 30624 +1.9117e+00 +0.0000e+00 +0.0000e+00 
 30625 +1.7044e-01 +0.0000e+00 +0.0000e+00 
 30626 +1.3744e-01 +0.0000e+00 +0.0000e+00 
 30627 +8.3403e-02 +0.0000e+00 +0.0000e+00 
 30628 +1.1817e-01 +0.0000e+00 +0.0000e+00 
 30629 -1.5317e-01 +0.0000e+00 +0.0000e+00 
 30630 +9.2598e-02 +0.0000e+00 +0.0000e+00 
 30631 -3.0001e-01 +0.0000e+00 +0.0000e+00 
 30632 +5.7301e-02 +0.0000e+00 +0.0000e+00 
 30633 +1.7786e-01 +0.0000e+00 +0.0000e+00 
 30634 +1.5195e-02 +0.0000e+00 +0.0000e+00 
 30635 +3.0186e-02 +0.0000e+00 +0.0000e+00 
 30636 -2.1495e-03 +0.0000e+00 +0.0000e+00 
 30637 +1.4696e-01 +0.0000e+00 +0.0000e+00 
 30638 +1.9711e-01 +0.0000e+00 +0.0000e+00 
 30639 +8.3046e+00 +0.0000e+00 +0.0000e+00 
 30640 -8.7449e-02 +0.0000e+00 +0.0000e+00 
 30641 -1.5344e+00 +0.0000e+00 +0.0000e+00 
 30642 +9.9621e-03 +0.0000e+00 +0.0000e+00 
 30643 +2.5837e-02 +0.0000e+00 +0.0000e+00 
 30644 +2.0221e-01 +0.0000e+00 +0.0000e+00 
 30645 -9.1383e-02 +0.0000e+00 +0.0000e+00 
 30646 +3.5704e-01 +0.0000e+00 +0.0000e+00 
 30647 -3.3691e-01 +0.0000e+00 +0.0000e+00 
 30648 +1.0847e-01 +0.0000e+00 +0.0000e+00 
 30649 -5.5454e-02 +0.0000e+00 +0.0000e+00 
 30650 +2.0264e-01 +0.0000e+00 +0.0000e+00 
 30651 +4.9534e-02 +0.0000e+00 +0.0000e+00 
 30652 -5.4366e-01 +0.0000e+00 +0.0000e+00 
 30653 -3.8468e-02 +0.0000e+00 +0.0000e+00 
 30654 +2.5947e-02 +0.0000e+00 +0.0000e+00 
 30655 -2.5932e-01 +0.0000e+00 +0.0000e+00 
 30656 -7.3781e-02 +0.0000e+00 +0.0000e+00 
 30657 +1.7921e-01 +0.0000e+00 +0.0000e+00 
 30658 -3.3788e-02 +0.0000e+00 +0.0000e+00 
 30659 +5.5038e-02 +0.0000e+00 +0.0000e+00 
 30660 -9.3810e-03 +0.0000e+00 +0.0000e+00 
 30661 -1.5755e-02 +0.0000e+00 +0.0000e+00 
 30662 +1.0068e-01 +0.0000e+00 +0.0000e+00 
 30663 +2.2405e-01 +0.0000e+00 +0.0000e+00 
 30664 +5.9170e-03 +0.0000e+00 +0.0000e+00 
 30665 -8.9137e-01 +0.0000e+00 +0.0000e+00 
 30666 +1.0908e-01 +0.0000e+00 +0.0000e+00 
 30667 +1.1388e-01 +0.0000e+00 +0.0000e+00 
 30668 +2.0594e-01 +0.0000e+00 +0.0000e+00 
 30669 -7.2770e-02 +0.0000e+00 +0.0000e+00 
